Repo,Owner,Z,T_X_n,Percentile_95,MeanInterval(days),SDInterval,Label,TimeSinceLastCommit(days)
ttt-9-play-loop-q-000,learn-co-students,35500929.0,180432496.0,28334714.65999993,25.330644841269837,6426866.365431312,dead,2088.3390740740742
ttt-game-status-q-000,learn-co-students,25398817.0,160642753.0,20794936.74999997,24.232903582930756,4766069.80241375,dead,1859.2911226851852
InterviewQuestion,leerduo,39239315.0,221573515.0,38455040.9,151.48558641975308,22647399.562855784,dead,2564.508275462963
mojs,legomushroom,32557772.0,356568.0,2982538.1000000136,1.8345915204809438,1117380.4695627475,alive,4.126944444444445
qianghongbao,lendylongli,14083042.0,239047199.0,13648972.180000002,7.438296506734007,2602287.4479757803,dead,2766.749988425926
vue-qq,lensh,67071285.0,120747666.0,52643367.979999974,38.84532069830247,13613844.697872609,unknown,1397.5424305555555
Qt,lesliefish,15771274.0,112636977.0,10874892.28999996,7.393915831815422,2077898.653884782,dead,1303.6687152777777
less,less,12728993.0,4062760.0,2284057.25,1.663709735756422,712200.8183077174,unknown,47.02268518518518
QuantResearch,letianzj,33995129.0,5744636.0,15507686.049999997,9.470499582574378,3806398.2964461003,alive,66.48884259259259
SOC-Interview-Questions,LetsDefend,11464579.0,20363893.0,11150101.500000002,21.999219276094276,4017781.1867666803,unknown,235.6932060185185
quiescent,levand,14377065.0,234699885.0,7416218.599999995,7.437443153883972,1919582.0967287924,dead,2716.4338541666666
seqtk,lh3,36160967.0,14268769.0,24714061.389999986,31.337440883190883,6089025.828788402,alive,165.14778935185186
iina,lhc70000,5582494.0,990626.0,1252060.0,0.8043520061260897,297120.4827578064,alive,11.465578703703704
QFramework,liangxiegame,129603587.0,315269.0,3001816.2000000034,10.698647414182476,9051482.16855268,alive,3.648946759259259
iOS-InterviewQuestion-collection,liberalisman,44023542.0,75556711.0,5815392.919999965,3.28275974524248,2548841.1268786346,unknown,874.4989699074074
libuv,libuv,2952285.0,103383.0,733062.119999996,0.8772037222257502,162669.77060767973,alive,1.1965625
LightTable,LightTable,38362154.0,74153287.0,2893178.420000021,2.2199772664718833,1370279.3326179322,unknown,858.2556365740741
iOS-Developer-Interview-Questions,limboy,19036108.0,241256733.0,14875501.759999983,12.627244572158366,3579717.8410653793,dead,2792.323298611111
lime,limetext,83268028.0,89203754.0,1089613.8200000005,2.571925409657164,2954062.4590498023,unknown,1032.4508564814814
python-qrcode,lincolnloop,50745222.0,23161675.0,13157360.0,11.705101799898403,3514701.5247818157,unknown,268.0749421296296
android_hardware_qcom_audio,LineageOS,12592284.0,52343517.0,1430796.3800000001,1.3343580626486418,410395.0026081853,dead,605.8277430555555
android_hardware_qcom_display,LineageOS,21382571.0,26997318.0,938941.3500000095,0.8163743083066088,528220.6317379598,unknown,312.4689583333333
android_hardware_qcom_media,LineageOS,19515418.0,43659219.0,3184043.3499999763,2.0787926436417408,963861.2963057595,dead,505.3150347222222
qiji-font,LingDong-,32318149.0,69209484.0,21530256.30000003,9.68345338983051,4534892.496123901,dead,801.0356944444444
qark,linkedin,16252055.0,144355976.0,5752930.479999972,4.445874210330731,1422581.424835545,dead,1670.7867592592593
docker-qbittorrent,linuxserver,7386290.0,234402.0,4137332.180000009,4.803861016628874,743382.7760766152,alive,2.7129861111111113
LiteLoaderQQNT,LiteLoaderQQNT,847138.0,3270001.0,382349.22999999695,0.343669014740315,77535.78355902767,dead,37.847233796296294
QASystemOnMedicalKG,liuhuanyong,52466782.0,64608503.0,48099922.43999998,38.13604565772669,11701689.836396577,unknown,747.783599537037
QQSpider,LiuXingMing,13177518.0,218748397.0,11166992.5,10.412431445868945,2723300.648932525,dead,2531.810150462963
quick-media,liuyueyi,12210636.0,13286553.0,7806611.42,6.9958158025696715,1525789.7502084011,unknown,153.77954861111112
qs,ljharb,11830636.0,3984572.0,5901043.039999982,4.410974637947063,1198840.6148144414,alive,46.117731481481485
localForage,localForage,34407840.0,26960145.0,4973782.959999982,3.1875949115299624,1639284.3275091038,unknown,312.0387152777778
QANet,localminimum,6757608.0,171134435.0,5464459.519999999,6.280577300785634,1254375.9092685732,dead,1980.7226273148149
qpth,locuslab,86032185.0,5283920.0,16205060.740000015,15.413745669056151,7321122.987196369,alive,61.15648148148148
lodash,lodash,75702133.0,2962756.0,634298.7300000007,0.6346647158891292,888285.0827925409,unknown,34.291157407407404
quizzler-flutter,londonappbrewery,23364220.0,119508862.0,22570229.04,62.250824074074075,10168559.776417367,dead,1383.2044212962962
Quantitative-Notebooks,LongOnly,15162040.0,105147742.0,5444815.009999974,5.245350827261688,1584710.516365478,dead,1216.9877546296295
NewQuickAction,lorensiuswlt,13272669.0,365710629.0,13205511.16,82.50513657407407,5731858.5674102865,dead,4232.761909722222
NewQuickAction3D,lorensiuswlt,7033736.0,380068774.0,6786744.76,18.357983796296296,3067311.9865792426,dead,4398.944143518518
jquery-qrcode,lrsjng,88204699.0,103005277.0,47085603.63999984,34.6713473583878,11685135.394794095,unknown,1192.1907060185185
chatgpt-mirai-qq-bot,lss233,2739600.0,1484192.0,345733.18999999366,0.26324885231870526,133804.5498091068,unknown,17.178148148148146
jQCloud,lucaong,90861162.0,135605406.0,51454258.25,24.490111331569665,10014263.058914987,unknown,1569.5070138888889
vector-quantize-pytorch,lucidrains,27768710.0,725986.0,7045665.5,5.445972273434939,2144085.6464399295,alive,8.40261574074074
awesome-remote-job,lukasz-madon,8090543.0,12455600.0,2482988.6799999923,2.881959743010082,581727.8666328776,unknown,144.16203703703704
queues,lukaszx0,28978354.0,180994203.0,15829305.800000163,9.681327160493828,3326454.8086351166,dead,2094.8403125
query-key-factory,lukemorales,6505542.0,11401940.0,5919407.880000003,4.476342419845218,1187196.0706074259,unknown,131.96689814814815
quotable,lukePeavey,51796358.0,17107478.0,11807487.279999994,12.058548652202498,4364673.604311194,unknown,198.0032175925926
qtermwidget,lxqt,17679345.0,562251.0,6844699.639999998,7.522957421216349,1478901.7626542957,alive,6.507534722222222
javascript-questions,lydiahallie,8216003.0,399716.0,1991888.0100000077,1.173290878066025,454570.11896787584,alive,4.626342592592593
qBittorrentDarktheme,maboroshin,36307437.0,13412505.0,29255802.5,23.376297204066812,6351134.34565824,alive,155.2373263888889
QuickSnap,macite,8986010.0,259364904.0,7251446.630000005,4.669399305555555,1711041.5978811702,dead,3001.908611111111
zepto,madrobby,40680747.0,120123007.0,2947580.2999999947,2.2423200216212256,1325426.4115557368,dead,1390.3125810185186
MagicalRecord,magicalpanda,41706944.0,121861272.0,3813034.100000005,3.173352908708154,1742444.176934706,dead,1410.431388888889
quibble,maharmstone,16837163.0,6925016.0,9115383.480000028,3.5563675139275768,1562655.4260980194,alive,80.15064814814815
PyQt-Chinese-tutorial,maicss,34961088.0,25992558.0,26950653.96000001,11.922088396990741,4543346.389492187,alive,300.83979166666666
Mailpile,mailpile,28526431.0,407455.0,663444.4999999973,0.6954073956533493,696804.9165588138,alive,4.715914351851852
quine-relay,mame,20481206.0,12026.0,13695904.079999974,7.753193991027109,2323513.12098063,alive,0.13918981481481482
radiation-hardened-quine,mame,17875431.0,288010934.0,17875431.0,206.8915625,,dead,3333.459884259259
QuadrupedRobot,mangdangroboticsclub,11471568.0,20110992.0,6409871.520000008,6.8936272831050225,1521468.7723883032,unknown,232.76611111111112
Mantle,Mantle,23519236.0,32710798.0,6064442.320000001,2.875591790964116,1512081.1380071281,unknown,378.59719907407407
css-element-queries,marcj,15630886.0,105005337.0,12389486.220000016,14.876589971796509,2672361.386702516,dead,1215.339548611111
QLVideo,Marginal,46858013.0,2365671.0,23461420.00000009,15.234792190380427,4992651.283255313,alive,27.38045138888889
backbone,marionettejs,34240797.0,26439995.0,1024088.0400000066,1.1889482699589689,945575.0342381365,unknown,306.01846064814816
awesome-ruby,markets,6603718.0,84853.0,2881570.7399999937,2.3220832781059864,621397.1346969947,alive,0.9820949074074075
qs_ledger,markwk,20718957.0,85810406.0,14956873.359999962,12.916516955266955,3108459.49152496,dead,993.1759953703704
react-native-qrcode-scanner-view,MarnoDev,32134350.0,119720428.0,27442758.679999955,28.400446428571428,6317567.588982806,dead,1385.653101851852
quokka,marsupialtail,3783739.0,2749346.0,1376728.1000000213,0.9304039842681259,259928.1612348296,unknown,31.82113425925926
qUINT,martymcmodding,58816629.0,8773167.0,31248166.560000114,28.515861992945325,7844647.244030936,alive,101.54128472222222
kong,Mashape,1124854.0,21085.0,316369.7500000014,0.33001197475104294,64310.27447052393,alive,0.24403935185185185
hibernate-criteria-query,mate-academy,18139110.0,1603539.0,16548095.94000001,29.50551017300195,4583999.95773824,alive,18.559479166666666
jv-multithreading-blocking-queue,mate-academy,42076841.0,14916912.0,39912388.75999998,89.554623015873,15310952.441941028,alive,172.64944444444444
py-chat-queries,mate-academy,9408749.0,29428680.0,8996461.8,12.185100308641976,2528475.4214776997,dead,340.6097222222222
qa_cypress_e2e_book_store,mate-academy,14439775.0,3676926.0,14360850.799999999,42.66175861625514,5257688.136354636,alive,42.55701388888889
qa_cypress_e2e_intro,mate-academy,21088171.0,9735989.0,20142495.639999993,40.76880163817664,6537570.436930663,alive,112.68505787037037
qa_cypress_e2e_simple_auth,mate-academy,22747952.0,9735289.0,22719115.92,88.42909979423868,9335743.176336763,alive,112.67695601851852
qa_cypress_e2e_student_registration_form,mate-academy,22908099.0,9735110.0,21883645.4,88.4274074074074,6891228.849392628,alive,112.67488425925926
qa_page_object,mate-academy,80923.0,23537398.0,80915.97,0.9325405092592592,497.0960671741429,dead,272.423587962963
jQuery-Seat-Charts,mateuszmarkowski,54968571.0,215805966.0,31108486.860000037,20.862746632996632,7691070.470418015,dead,2497.754236111111
bitbar,matryer,31197317.0,1738489.0,8249439.020000046,3.42126093957852,1894468.081663399,alive,20.121400462962963
awesome-swift,matteocrippa,7881024.0,382912.0,1128078.2200000004,0.8645575185515201,275447.7694284533,alive,4.431851851851852
graph,matthewmueller,107910162.0,102674500.0,52039050.589999676,28.52131442901235,14012005.754551115,unknown,1188.3622685185185
snake-ga,maurock,24156561.0,89274662.0,22291889.519999992,28.907551484674332,5708131.148782534,dead,1033.271550925926
atomic_queue,max0x7ba,19629917.0,1550715.0,5473515.219999998,4.13004474619709,1428609.3634163796,alive,17.948090277777776
Stackoverflow-Clone-Frontend,Mayank0255,9280604.0,37208408.0,3988360.6499999957,2.5607599860034456,866354.0352550027,dead,430.65287037037035
Queryable,mazzzystar,5228527.0,309668.0,2956847.049999987,1.855916473765432,697330.2330889683,alive,3.5841203703703703
jQuery,mbielanczuk,9042056.0,288779807.0,6451584.300000015,7.473419108320649,1421618.7693592492,dead,3342.358877314815
awesome-quarto,mcanouil,3648755.0,4395545.0,1876077.3300000003,0.8877772470887919,335611.94772179215,unknown,50.87436342592593
node-quickbooks,mcohen01,17091803.0,11439024.0,12803875.18999993,9.46323891325536,2258768.0338249677,alive,132.3961111111111
html5-qrcode,mebjas,74398703.0,3949899.0,13931874.350000042,9.92945446200511,5047140.710686042,alive,45.71642361111111
Linux-to-Windows-with-QEMU,mediabots,18721248.0,100106014.0,8221554.400000054,6.402441089263421,2281805.1175443646,dead,1158.6344212962963
c-binance-futures-quant,Melelery,2857025.0,1268771.0,1535207.8999999932,1.0159048821548822,357499.97788398113,alive,14.684849537037037
Log4Qt,MEONMedical,46368211.0,18204435.0,17833554.76000001,13.853881958101168,4008732.7301655966,unknown,210.69947916666666
meta-qt5,meta-qt5,4870043.0,653263.0,2412452.6400000034,3.0622679539295397,484846.5751103414,alive,7.560914351851852
qryn,metrico,22898716.0,22845.0,1399990.38,1.2465898376369329,800539.0917341758,alive,0.2644097222222222
Qt-Advanced-Docking-System,mfreiholz,6901094.0,221582694.0,3469150.4499999993,2.7026451663527933,814569.0617215179,dead,2564.6145138888887
ngx-quicklink,mgechev,22516602.0,15582709.0,15544353.53000006,10.470116426047758,2932860.603173219,unknown,180.35542824074074
qsforex,mhallsmoore,2691954.0,261851748.0,2685015.18,7.660819128787878,833048.5955312932,dead,3030.691527777778
qstrader,mhallsmoore,62559160.0,65175914.0,5251574.4399999995,5.09357928931318,3397886.242787888,unknown,754.3508564814815
the-holy-quran-app,mhmzdev,16031455.0,7060325.0,14307204.799999997,12.291359144763044,3030224.6253978917,alive,81.71672453703704
caddy,mholt,1290628.0,21266.0,694109.9500000005,0.930234352569624,143989.0423949487,alive,0.24613425925925925
quartz-mongodb,michaelklishin,37729733.0,31488657.0,10299039.400000008,6.043521815684994,2411011.5566313826,unknown,364.45204861111114
qagnn,michiyasunaga,8218817.0,56075659.0,8093445.979999999,30.603042328042328,3421319.6015812587,dead,649.0238310185185
queue-master,microservices-demo,92452661.0,94737923.0,55025210.5,30.273341049382715,13083084.26276432,unknown,1096.503738425926
dotnet,Microsoft,25399085.0,1228922.0,3759550.000000007,2.6565386208576998,1011632.5070224837,alive,14.22363425925926
Microsoft-365-Defender-Hunting-Queries,microsoft,7768760.0,53708435.0,2328759.5100000007,1.2429420452353395,481129.20054772735,dead,621.6254050925926
qlib,microsoft,3341519.0,1002986.0,683414.7600000001,0.5952841399609138,166422.59374505607,unknown,11.60863425925926
qsharp-compiler,microsoft,5360984.0,3637455.0,1392834.8299999982,2.2422871895893026,396303.2156061041,unknown,42.10017361111111
Quantum,microsoft,5265252.0,3543782.0,2949295.150000009,3.4851888713176873,562950.0348011453,unknown,41.01599537037037
QuantumKatas,microsoft,4092147.0,1832696.0,2240694.799999987,3.2750891359060406,450259.13499912404,alive,21.21175925925926
QuantumLibraries,microsoft,5896145.0,3559886.0,3480823.4699999983,3.954752934699681,669630.4653605205,unknown,41.20238425925926
awesome-qt-qml,mikalv,23024323.0,3674192.0,19042453.400000013,28.11633101851852,4633471.328019458,alive,42.52537037037037
mongodb-quickstart-course,mikeckennedy,28021306.0,135845113.0,23427873.330000013,22.29372337962963,5617745.809492674,dead,1572.281400462963
MaterialDrawer,mikepenz,16724239.0,6697792.0,2536191.0599999935,1.363957016220225,611105.6764232891,unknown,77.52074074074073
minio,minio,780464.0,16164.0,215398.0000000001,0.2933273170453644,44128.758497953226,alive,0.18708333333333332
UglifyJS,mishoo,16724853.0,24920941.0,1023448.6000000013,1.1701591653005008,415086.03496739286,unknown,288.4368171296296
UglifyJS2,mishoo,16724853.0,24920941.0,1023448.6000000013,1.1701591653005008,415086.03496739286,unknown,288.4368171296296
jQuery-QueryBuilder,mistic100,40005943.0,9032034.0,12425442.439999975,7.899222594535095,2587306.0683170133,alive,104.53743055555556
mithril,MithrilJS,15683055.0,9034941.0,1311542.5,0.9343593079521592,418293.05603579874,unknown,104.57107638888888
mitmproxy,mitmproxy,16274335.0,21759.0,604662.7999999991,0.4807967689978904,226287.21225445575,alive,0.2518402777777778
stage1-module4-collections-task4-queue,mjc-school,20301789.0,38828658.0,19092506.27999999,33.86068783068783,7662382.265028827,unknown,449.4057638888889
react-native-qrcode-scanner,moaazsidat,39268510.0,14906602.0,8773070.119999994,7.280423260797891,2461947.802338521,unknown,172.53011574074074
mosh,mobile-shell,26714334.0,7336328.0,4589895.999999995,3.175949249680715,1350674.8968189526,unknown,84.9112037037037
quaternion,moble,84190246.0,22482446.0,9958976.91999993,6.947242728668735,3773163.1386417462,unknown,260.21349537037037
mobx,mobxjs,4138007.0,196896.0,1141531.48,0.972866875636056,229502.74381820677,alive,2.278888888888889
QuJing,Mocha-L,23332092.0,10573695.0,22497028.64,34.18986181257014,6536722.854671085,alive,122.38072916666667
mocha,mochajs,18569552.0,21306.0,1163833.0,1.2348289312639493,422804.95906973904,alive,0.24659722222222222
quillman,modal-labs,6173949.0,4695226.0,5651653.719999997,10.073328373015874,1639232.5876812325,alive,54.342893518518515
Modernizr,Modernizr,28381856.0,887178.0,2197489.5600000084,1.9639869699896688,804543.6184284559,alive,10.268263888888889
quick-picture-viewer,ModuleArt,11870619.0,42449617.0,3163470.0,2.318535287937564,893350.8069609319,dead,491.31501157407405
qksms,moezbhatti,18657341.0,63341125.0,1563399.1000000022,1.0678279675399371,603265.5669364522,dead,733.1148726851852
moment,moment,34496995.0,41673599.0,1167263.4599999948,1.0418563342967244,655473.617057424,unknown,482.33332175925926
nodejs-quickstart,mongodb-developer,32659462.0,64669923.0,19985320.23999995,12.89415996588694,4547745.098358675,unknown,748.4944791666667
Back-End-Developer-Interview-Questions,monklof,55215496.0,177023419.0,46227716.20000003,38.09372134038801,12103927.489167413,dead,2048.8821643518518
moonlight-qt,moonlight-stream,4207108.0,1180757.0,999329.6599999995,0.8193478894279683,203364.32225781062,unknown,13.666168981481482
jQuery-ajaxTransport-XDomainRequest,MoonScript,21153567.0,273185890.0,17886778.099999994,25.61772335500394,4493294.733414169,dead,3161.8737268518516
styled-media-query,morajabi,37609563.0,83953416.0,20837375.940000013,11.116229263117285,4439865.06831197,dead,971.6830555555556
quadplay,morgan3d,5916041.0,333108.0,3010864.889999989,3.0894717610330633,620900.987810812,alive,3.8554166666666667
PeiQi-WIKI-POC,MornS0,482.0,79884422.0,482.0,0.005578703703703704,,dead,924.5882175925926
Qt,mottosso,17724939.0,17329634.0,5125282.28,2.540964896266337,1122487.7856324767,unknown,200.57446759259258
quicssh,moul,30510769.0,8072912.0,18976237.599999953,14.925625818368873,3701252.4337670887,alive,93.43648148148148
firefox-ios,mozilla-mobile,1197363.0,10032.0,316907.05999999883,0.2707855225205829,60566.95133385239,alive,0.11611111111111111
BrowserQuest,mozilla,7761870.0,364717774.0,1299997.740000008,1.2505532711988303,651007.2328225893,dead,4221.270532407408
metrics-graphics,mozilla,32261883.0,44787312.0,1835603.590000002,1.611277488425926,1113362.1165834502,unknown,518.3716666666667
sidekiq,mperham,3630588.0,23081.0,868196.3599999985,0.9124310730655427,185216.46467506234,alive,0.2671412037037037
QueenNilu,Mrkoshitha,138285.0,22539439.0,75246.01999999993,0.04330902777777778,16524.305733143083,dead,260.87313657407407
ZoteroQuickLook,mronkko,111056894.0,66818116.0,71164350.9800002,54.82441265892758,15769535.721977962,alive,773.3578240740741
450-DSA-Questions,mrpkdeveloper,8948028.0,6842591.0,6226732.299999976,2.6458988361426443,1017708.5222998178,unknown,79.1966550925926
jsPDF,MrRio,36972552.0,17230552.0,2894977.199999993,2.254388938944461,1191747.68433928,unknown,199.4276851851852
QuickShot,Muddz,14000068.0,69344983.0,13571506.29,11.69360896776406,3290713.2796396636,dead,802.6039699074074
quiz-3-im-laravel-juni-2020,muhammadaliyya19,45461.0,104860234.0,44579.3,0.18091435185185184,25841.967320620155,dead,1213.6601157407408
qemu-user-static,multiarch,17130435.0,24867949.0,10262594.900000017,16.783938620071687,2602002.6281911447,unknown,287.8234837962963
PyQt_practice,muziing,10001758.0,37400684.0,2604805.000000007,1.5862050709059365,720629.1081627263,dead,432.878287037037
PromiseKit,mxcl,14250733.0,5647760.0,2805079.400000006,2.2535162308835255,738498.6549154076,unknown,65.36759259259259
quake_watch,MyOwnClone,11851388.0,36223874.0,11404706.12,29.076263888888892,5228973.393942802,dead,419.25780092592595
mysql,mysqljs,24326015.0,51590823.0,3156839.3200000017,2.630094214812125,934317.0629733421,dead,597.1160069444444
leetcode_company_wise_questions,MysteryVaibhav,215.0,142634805.0,214.33,0.0021006944444444445,47.37615433949868,dead,1650.8657986111111
quietweather,myvin,87162269.0,4089381.0,53866902.160000205,18.481160104279038,10095145.280641329,alive,47.33079861111111
axios,mzabriskie,12050982.0,441919.0,2193020.719999996,2.276757578898437,639719.2520767704,alive,5.11480324074074
typeofnan-javascript-quizzes,nas5w,23426480.0,52208601.0,2286941.2400000035,2.2838873091406167,1095501.3994537971,dead,604.2662152777777
Quttons,nashvail,5110083.0,255160473.0,3929668.9500000104,1.6163811728395063,720033.9677412527,dead,2953.246215277778
q,natesales,9747199.0,171755.0,5298585.329999991,2.444051652940629,948623.200565813,alive,1.9879050925925925
storm,nathanmarz,1140218.0,311836007.0,514370.75999999983,0.4642438118421882,101400.15165382161,dead,3609.2130439814814
NativeScript,NativeScript,22297996.0,688111.0,502321.51999999885,0.47989484339340027,281969.7821986521,unknown,7.964247685185185
natural,NaturalNode,18875328.0,1396959.0,4319655.7999999905,3.1937572226126334,1074236.4740967543,alive,16.168506944444445
QR-Code-generator,nayuki,13497143.0,6238572.0,7375422.319999985,3.2588315235690235,1261988.675313124,alive,72.20569444444445
nbQA,nbQA-dev,4183905.0,2531949.0,2075142.5000000058,1.6981731555180362,422013.50817216904,unknown,29.30496527777778
QBImagePicker,nek023,24897927.0,210458263.0,14642895.760000002,11.266345638401559,3220141.549271511,dead,2435.859525462963
QBPopupMenu,nek023,36459248.0,268136621.0,30714738.90000003,35.71069595410628,7835903.178258483,dead,3103.433113425926
qrious,neocotic,57455936.0,202183554.0,31087971.279999755,15.51318650310895,6299315.022982976,dead,2340.0874305555553
falcor,Netflix,8671681.0,78469232.0,2840664.27,1.0425201246732525,488619.6903654259,dead,908.2087037037037
Hystrix,Netflix,95596692.0,14225579.0,1444913.0199999944,1.9263518879183716,2249580.757562649,unknown,164.6479050925926
netty,netty,3446953.0,277816.0,448721.5999999994,0.49293010322362435,114119.95459536006,alive,3.2154629629629627
jQuery-Mapael,neveldo,84851011.0,54385096.0,5717649.600000063,5.3438746468926555,4048597.907185401,unknown,629.4571296296297
Newbe,newbe36524,19916846.0,102462842.0,6383383.289999939,6.3455488878824475,1884509.5801923852,dead,1185.9125231481482
jwp-qna,next-step,2676596.0,76791564.0,2564951.5000000005,6.022243441358024,1071133.401274074,dead,888.79125
quora-clone,NextAcademy,50160131.0,197845710.0,14975075.610000072,9.498594576719578,5536871.979013178,dead,2289.880902777778
quill-image-extend-module,NextBoy,33350679.0,138193090.0,27590332.67999995,20.249968055555556,6841492.112323222,dead,1599.4570601851851
NiceHashQuickMiner,nicehash,8290706.0,1942962.0,2218796.6399999997,1.20487590257847,514013.42266728735,alive,22.487986111111113
quickcheck,nick8325,28591125.0,13250147.0,8336929.900000058,5.438319321515485,1820725.9115645045,unknown,153.35818287037037
plaid,nickbutcher,15837117.0,97472595.0,1959223.75,1.4946295207825382,630904.459815191,dead,1128.1550347222221
glances,nicolargo,3218905.0,31249.0,991689.5399999989,0.832555278167716,194878.08358633507,alive,0.36167824074074073
nightwatch,nightwatchjs,56653807.0,46234.0,1868369.4000000127,1.5599282500986837,1141061.639344047,alive,0.5351157407407408
popular-movie-quotes,NikhilNamal17,5462514.0,110464591.0,202690.35000000277,0.1563379837547128,162922.86769776838,dead,1278.5253587962964
html2canvas,niklasvh,47713581.0,55927936.0,7324907.359999902,3.609046752738654,1940283.5099001878,unknown,647.314074074074
qr-scanner,nimiq,37200969.0,29624052.0,21110648.240000106,11.800981406810036,4290314.587018058,unknown,342.87097222222224
NLP_Quickbook,NirantK,18822873.0,70221786.0,13501436.520000016,10.666970955998734,2595151.1471569436,dead,812.7521527777777
compromise,nlp-compromise,60493464.0,1227586.0,1028966.3899999934,0.7627286263855787,841650.0721425327,unknown,14.208171296296296
jQuery-MultiSelect,nobleclem,45721704.0,20495769.0,25118930.749999955,19.64821729582146,5203800.718408079,alive,237.21954861111112
node-http-proxy,nodejitsu,38152738.0,109045981.0,3112034.1000000057,2.9604610897024193,1396489.9844874796,dead,1262.106261574074
nodemailer,nodemailer,9000944.0,720711.0,3791029.9699999993,4.506547377587936,833119.586235094,alive,8.3415625
node_redis,NodeRedis,23476103.0,3416168.0,3192685.880000001,2.4682797694554957,971320.9356187653,unknown,39.53898148148148
Framework7,nolimits4web,4656723.0,4267463.0,661297.039999997,0.4998705986008938,161063.66403409163,unknown,49.39193287037037
Swiper,nolimits4web,6130533.0,479008.0,1555245.35,1.1850955249068902,337232.4026328278,alive,5.544074074074074
2024QuantInternships,northwesternfintech,8389243.0,4095393.0,3212383.1999999895,2.939176650409952,875883.4987242903,unknown,47.40038194444445
Android-Universal-Image-Loader,nostra13,82281839.0,112589562.0,2530078.040000016,2.944112959391407,2745888.3370873015,unknown,1303.1199305555556
vkQuake,Novum,5344811.0,15980453.0,1796196.640000001,1.2716591855737518,386857.2937206028,dead,184.95894675925925
npm,npm,65375231.0,101986123.0,425085.6000000012,0.47534849049985123,726909.9904801141,unknown,1180.3949421296297
nsq,nsqio,15699854.0,159845.0,2423235.399999987,1.8358355202802539,607547.5197309194,alive,1.8500578703703703
qaac,nu774,35699823.0,10239603.0,10285385.299999963,5.684523536329177,2073959.6947813362,alive,118.51392361111111
QLTools,nuanxinqing123,12255660.0,512613.0,4770526.280000002,2.57861404463219,1120947.0818592936,alive,5.933020833333333
the-swift-programming-language-in-chinese,numbbbbb,13793375.0,17528219.0,2172808.5,1.2806595985088414,585148.8963909395,unknown,202.8729050925926
thefuck,nvbn,22132547.0,8048243.0,2876807.399999998,1.8406133346809515,745570.9412505486,unknown,93.15096064814814
Q2RTX,NVIDIA,67904234.0,346505.0,2318404.8500000243,1.7687219365024018,1374751.0740379703,alive,4.010474537037037
nw,nwjs,10515568.0,8472.0,723632.0600000027,0.8664234417790665,215852.0313149395,alive,0.09805555555555556
nylas-mail,nylas,23333103.0,170732040.0,227110.15999999933,0.19884181467853787,313838.0730092978,dead,1976.0652777777777
qlImageSize,Nyx0uf,59695174.0,20970090.0,32982584.4,19.55486608740383,6589376.721019927,alive,242.709375
OpenAPI-Specification,OAI,12702656.0,704752.0,2390572.3199999975,1.7873801407689414,577721.894500654,alive,8.156851851851853
data-engineering-interview-questions,OBenner,26128131.0,3220463.0,26066013.1,71.72761574074075,10119466.057213612,alive,37.27387731481482
maintainer-quality-tools,OCA,19084050.0,26143286.0,3222904.339999999,3.4597525622783136,1072460.7536752382,unknown,302.5843287037037
queue,OCA,5776006.0,233096.0,2859613.6999999997,2.301808660628494,524794.2385874104,alive,2.6978703703703704
QBox,OCNYang,81933766.0,21906778.0,53242929.980000146,27.50425836894587,10963154.399682581,alive,253.5506712962963
imgui,ocornut,1751269.0,22931.0,430006.56,0.44564504498745955,92783.93552755722,alive,0.2654050925925926
vue-quasar-admin-example,odranoelBR,110269990.0,46432938.0,21304051.22999993,18.5942171614016,11128486.107174903,unknown,537.4182638888889
QMD_Android,OJZen,943238.0,23820964.0,943238.0,10.91710648148148,,dead,275.70560185185184
querido-diario,okfn-brasil,12792699.0,79914.0,2150995.2500000037,1.4521871620106575,592049.1943604333,alive,0.9249305555555556
FAANG-Coding-Interview-Questions,ombharatiya,19905464.0,72950881.0,12872811.979999952,6.536387108262108,3186787.2512606313,dead,844.338900462963
Android_QA,Omooo,50934342.0,44100032.0,35555604.55000001,26.515303352747907,7395358.857747211,unknown,510.41703703703706
gameQuery,onaluf,295657138.0,30886413.0,50392512.99999845,49.53570487382988,31060641.046203308,alive,357.4816319444444
Kingfisher,onevcat,4281010.0,208444.0,1451802.4999999995,1.1732880051610124,291297.8657149511,alive,2.4125462962962962
iOS-Interview-Questions,onthecodepath,80950762.0,58556370.0,22482948.67999976,16.932685302095024,8560900.02021837,unknown,677.7357638888889
og-aws,open-guides,16206400.0,37442960.0,3269991.9999999674,2.144699518803145,1009555.1283157723,dead,433.3675925925926
Quell,open-source-labs,21750355.0,10100026.0,973186.5000000219,0.897786119093231,830669.376918771,unknown,116.89844907407408
computer-science,open-source-society,29360617.0,126773.0,4881351.499999991,3.4288023867091617,1234545.7507909099,alive,1.4672800925925926
openai-quickstart-node,openai,14847377.0,10399056.0,12785833.699999996,16.80056264934289,3068093.7759942263,alive,120.35944444444445
openai-quickstart-python,openai,15042929.0,20552036.0,14343115.010000002,40.33067013888889,4627836.68112719,unknown,237.87078703703705
plugins-quickstart,openai,1362582.0,12738187.0,1328367.04,6.315122170781892,484883.11818909284,dead,147.4327199074074
OpenEmu,OpenEmu,5898883.0,1179397.0,1019960.7799999915,0.7301904940194869,230370.41300307485,unknown,13.650428240740741
