Repo,Owner,Z,T_X_n,Percentile_95,MeanInterval(days),SDInterval,Label,TimeSinceLastCommit(days),Status,Last_Commit_Date
qoi,phoboslab,3178745.0,999293.0,2377194.3999999985,4.382005906768838,798926.347300153,alive,11.565891203703703,verify,2024-01-18T19:40:14Z
phoenix,phoenixframework,572914.0,31113.0,366813.3999999997,0.9572621328224777,139508.84404366274,alive,0.36010416666666667,True,2024-03-13T13:21:28Z
PHPMailer,PHPMailer,3642407.0,6705.0,1711314.1999999995,5.635556752873564,800389.7104773553,alive,0.07760416666666667,True,2024-03-12T22:07:08Z
querybook,pinterest,1397381.0,623660.0,1143233.7999999996,3.4165090197956576,406650.7288888282,alive,7.218287037037037,True,2024-03-13T23:53:16Z
pixi,pixijs,2239707.0,981466.0,1224774.7999999986,2.7570885217113665,506886.55997398094,alive,11.359560185185185,Error,
quickstart,plaid,3554980.0,452840.0,2832803.7999999966,5.081012132822478,937287.3358078767,alive,5.241203703703704,verify,2023-12-19T20:50:43Z
devise,plataformatec,5893026.0,1587792.0,2281541.5999999996,4.331867816091954,1210006.6244311114,alive,18.377222222222223,verify,2024-02-13T12:22:46Z
simple_form,plataformatec,20070464.0,1734879.0,7191409.399999995,15.739695482120052,4025651.5244071377,alive,20.079618055555557,False,2023-10-11T22:05:21Z
server-bot-quick-start,poe-platform,2308104.0,105382.0,1444583.1999999997,5.661803160919541,513785.69048689795,alive,1.219699074074074,True,2024-03-05T23:07:00Z
pouchdb,pouchdb,685084.0,54559.0,472707.3999999999,1.175224696679438,165524.53641368556,alive,0.6314699074074074,True,2024-03-13T10:35:24Z
PowerShell,PowerShell,424285.0,3225.0,178514.59999999966,0.4151875798212005,88662.04898029503,alive,0.03732638888888889,True,2024-03-14T18:42:30Z
quasar-admin,pratik227,12616684.0,241597.0,9187966.199999996,21.92957016283525,3160184.75046394,alive,2.796261574074074,verify,2024-01-31T05:02:31Z
prettier,prettier,562485.0,190953.0,425308.3999999997,0.717463282247765,143585.91139928062,alive,2.2101041666666665,True,2024-03-11T04:48:29Z
pyenv,pyenv,770836.0,103774.0,663020.1999999997,1.4197621328224777,216586.6109114626,alive,1.201087962962963,True,2024-03-06T21:15:41Z
PyQt,PyQt5,18638723.0,2099778.0,8936767.799999997,22.79007503192848,4136377.9838036327,alive,24.30298611111111,True,2024-02-26T03:54:48Z
qalculate-gtk,Qalculate,2699161.0,226770.0,2408470.6,10.035785440613028,842468.5599602822,alive,2.624652777777778,True,2024-03-14T10:10:48Z
qb-adminmenu,qbcore-framework,21442437.0,1632147.0,4100234.5999999912,14.30481720945083,4047863.174028476,alive,18.89059027777778,verify,2024-02-11T11:54:29Z
qb-ambulancejob,qbcore-framework,8473923.0,678683.0,4481315.999999996,13.988575590676884,1944976.3704254488,alive,7.855127314814815,True,2024-02-29T19:04:57Z
qb-apartments,qbcore-framework,8937165.0,2648635.0,4720777.599999998,14.059343071519796,2011019.235623065,alive,30.655497685185185,verify,2024-02-11T11:54:49Z
qb-banking,qbcore-framework,9878612.0,678653.0,5526878.799999999,13.735949074074075,2297866.289697435,alive,7.854780092592593,verify,2024-02-11T11:54:56Z
qb-bankrobbery,qbcore-framework,11034927.0,3295470.0,6376314.599999998,15.591464319923372,2637947.635327816,alive,38.14201388888889,True,2024-02-16T08:41:12Z
qb-clothing,qbcore-framework,8219435.0,1522716.0,4765616.799999991,10.672210648148148,1929868.5868540376,alive,17.624027777777776,verify,2024-02-11T11:55:32Z
qb-core,qbcore-framework,2574396.0,320901.0,1517436.999999999,3.116796775223499,586405.9666435785,alive,3.7141319444444445,True,2024-02-17T12:13:47Z
qb-doorlock,qbcore-framework,19357284.0,3093948.0,8885645.599999987,17.482860392720305,4112995.8355165757,alive,35.809583333333336,True,2024-02-16T08:41:23Z
qb-drugs,qbcore-framework,5576654.0,678595.0,2327650.0,8.369849537037037,1240603.3792616802,alive,7.8541087962962965,verify,2024-02-11T11:56:55Z
qb-garages,qbcore-framework,9980611.0,2602.0,4783541.999999996,12.3246408045977,2161120.7583031585,alive,0.03011574074074074,verify,2024-02-11T11:57:03Z
qb-houses,qbcore-framework,13469058.0,1632141.0,4046724.9999999967,14.464396152618134,2586718.1429239507,alive,18.890520833333333,True,2024-02-16T08:42:08Z
qb-hud,qbcore-framework,10043117.0,2153684.0,8181303.599999991,13.87093909642401,2699658.547868742,alive,24.926898148148148,verify,2024-02-11T11:57:56Z
qb-inventory,qbcore-framework,3864713.0,159521.0,3219007.9999999986,8.802780970625799,1087618.5292992832,alive,1.8463078703703704,True,2024-02-16T02:40:35Z
qb-multicharacter,qbcore-framework,6288658.0,1971942.0,2946996.1999999993,6.785985392720306,1343137.783064629,alive,22.823402777777776,verify,2024-02-11T11:58:45Z
qb-phone,qbcore-framework,6978492.0,1631796.0,6786413.599999999,17.805199153895273,2233779.6457579373,alive,18.88652777777778,True,2024-02-16T11:48:00Z
qb-policejob,qbcore-framework,6414895.0,1632159.0,5096820.399999998,11.95075630587484,1657904.465778159,alive,18.890729166666667,verify,2024-02-11T11:59:10Z
qb-radialmenu,qbcore-framework,24968247.0,678400.0,2314013.999999999,16.03549688697318,4598217.3085079165,alive,7.851851851851852,True,2024-02-29T19:06:22Z
qb-shops,qbcore-framework,12094342.0,1248886.0,5877654.599999999,13.816113904853129,2573243.390713482,alive,14.454699074074075,verify,2024-02-11T11:59:45Z
qb-target,qbcore-framework,24545368.0,3295276.0,4154345.7999999924,17.799940134099618,4570865.72037426,alive,38.139768518518515,True,2024-02-16T11:44:54Z
qb-vehiclekeys,qbcore-framework,13166457.0,994506.0,4229599.999999998,10.8398906449553,2593068.0723788314,alive,11.510486111111112,True,2024-02-16T08:41:15Z
qb-weapons,qbcore-framework,7306823.0,1530975.0,5047707.999999999,13.327337164750958,1965272.6950179737,alive,17.719618055555557,verify,2024-02-11T12:01:16Z
QBDI,QBDI,16070780.0,2303239.0,2717739.5999999964,8.93076867816092,3021774.534229722,alive,26.657858796296296,True,2024-02-29T16:11:25Z
qdleader,qdleader,749266.0,40398.0,346609.8,1.4293223180076629,150993.2413025228,alive,0.4675694444444444,True,2024-03-15T02:40:27Z
qdrant,qdrant,357868.0,4540.0,195679.5999999996,0.41989264048531294,80677.5742879805,alive,0.0525462962962963,True,2024-03-15T18:48:50Z
qshell,qiniu,5456344.0,655254.0,2974622.799999993,4.793180076628353,1264451.7460001237,alive,7.583958333333333,verify,2024-02-01T09:05:12Z
qiskit-community-tutorials,qiskit-community,17083347.0,4210978.0,6580437.199999991,16.39472062579821,3506910.1808797,alive,48.738171296296294,False,2023-09-13T06:17:02Z
qiskit-machine-learning,qiskit-community,4861741.0,9258.0,775092.3999999999,5.292396631545338,888261.6196116246,alive,0.10715277777777778,True,2024-03-01T09:41:46Z
qiskit-metal,qiskit-community,3812211.0,977797.0,2536279.999999998,7.820608237547893,930028.1146102746,alive,11.317094907407407,verify,2024-02-13T22:28:52Z
qiskit-nature,qiskit-community,1270202.0,740606.0,968739.7999999996,2.168672174329502,344500.4716709291,alive,8.571828703703703,True,2024-03-01T17:02:55Z
qiskit-translations,qiskit-community,2241621.0,9040.0,1313334.7999999996,4.3492672413793105,537964.9227456393,alive,0.10462962962962963,verify,2024-01-25T19:29:25Z
qiskit-aer,Qiskit,606653.0,39345.0,534828.3999999997,1.9809327107279693,191488.16304194834,alive,0.45538194444444446,True,2024-03-07T07:40:22Z
QuickLook,QL-Win,10235591.0,8263465.0,8622220.999999998,18.2403751596424,3095577.412274226,alive,95.64195601851851,verify,2024-02-13T11:51:53Z
qLib,qLab,6653301.0,1609837.0,2537284.3999999985,5.9726728128991065,1358454.441297902,alive,18.632372685185185,True,2024-03-15T09:33:11Z
qmk_configurator,qmk,2227234.0,260219.0,1772376.7999999993,3.801466714559387,600553.8577699336,alive,3.0117939814814814,True,2024-02-28T13:24:20Z
qmk_toolbox,qmk,14334061.0,1459139.0,5878056.599999996,18.198684945721585,2965161.0327307135,alive,16.888182870370372,True,2024-03-09T22:44:42Z
qpdf,qpdf,1102069.0,22559.0,891698.799999999,1.3165134099616858,295265.3178888021,alive,0.26109953703703703,True,2024-03-03T18:40:59Z
QPT,QPT-Family,330812.0,114830.0,151827.79999999976,0.3093007662835249,70871.64804495782,alive,1.329050925925926,True,2024-02-22T00:57:04Z
QXlsx,QtExcel,7858627.0,1041906.0,4267622.599999997,11.59645154853129,1780349.696159989,alive,12.059097222222222,True,2024-02-29T23:38:51Z
qt-solutions,qtproject,108519927.0,33217557.0,35040342.599999964,122.90221543742018,21138877.508553598,alive,384.46246527777777,False,2022-10-24T06:33:07Z
qtcharts,qt,630847.0,99610.0,456782.7999999998,2.3867097701149427,148537.62531928607,alive,1.1528935185185185,True,2024-03-15T17:06:26Z
qfs,quantcast,7156778.0,748876.0,5090292.799999994,7.867343151340996,1803415.4339107424,alive,8.667546296296296,False,2023-10-23T07:58:44Z
quantum-core,quantum-elixir,5269273.0,1467820.0,3642229.7999999956,11.673967911877394,1295848.4912868608,alive,16.98865740740741,True,2024-03-10T13:30:59Z
qpc,QuantumLeaps,20544825.0,3001.0,14663176.99999997,34.765312100894,5189102.124992534,alive,0.0347337962962963,True,2024-03-09T23:01:00Z
quark-engine,quark-engine,748945.0,109017.0,706686.2,4.290706816730523,273547.1528800488,alive,1.2617708333333333,True,2024-03-14T07:34:22Z
quarkus-quickstarts,quarkusio,1831838.0,559211.0,818785.7999999992,2.622687180715198,391708.9489330301,alive,6.472349537037037,True,2024-03-07T15:50:01Z
quarkusio,quarkusio,259366.0,79465.0,164731.79999999987,0.48279174648786716,58802.064969437524,alive,0.9197337962962963,Error,
quasar-awesome,quasarframework,8389221.0,321833.0,4167157.9999999874,6.336942448914431,1937120.1702587137,alive,3.7249189814814816,True,2024-03-04T10:56:36Z
Quasar,quasar,63321617.0,6755177.0,14013276.399999999,40.250480922733075,12064995.172205048,alive,78.18491898148149,False,2023-08-14T19:33:43Z
que,que-rb,9744160.0,1074193.0,5603516.599999995,10.434829182630907,2228553.0238576597,alive,12.432789351851852,True,2024-03-05T05:24:51Z
quelpa,quelpa,23659764.0,7061790.0,17251895.799999993,30.232818087484038,5957854.170853479,alive,81.73368055555555,True,2024-03-15T14:35:02Z
questdb,questdb,334918.0,12909.0,257010.8,0.5309841954022989,86903.04078170056,alive,0.14940972222222224,True,2024-03-15T15:10:27Z
QuestPDF,QuestPDF,894255.0,2095.0,563851.9999999998,1.559085648148148,219163.23396207287,alive,0.024247685185185185,True,2024-03-13T13:06:24Z
quick_redis_blog,quick123official,36468374.0,410283.0,2237964.9999999963,17.666728927203064,6745303.80337627,alive,4.748645833333334,False,2023-10-27T06:01:57Z
quickblox-android-sdk,QuickBlox,20241769.0,116823.0,3381007.199999996,14.482449712643676,3764697.22567476,alive,1.3521180555555556,verify,2023-12-21T13:27:33Z
quickblox-ios-sdk,QuickBlox,8972652.0,103504.0,2344071.9999999995,8.588281848659005,1746415.459029163,alive,1.197962962962963,verify,2024-01-31T09:14:39Z
quickblox-javascript-sdk,QuickBlox,7867675.0,112052.0,4866288.399999993,13.382942608556833,1800154.7453968793,alive,1.296898148148148,True,2024-02-26T10:34:51Z
quickemu,quickemu-project,261557.0,807.0,209024.39999999994,0.654746567688378,72936.08823206836,alive,0.009340277777777777,False,2023-12-10T23:10:16Z
quickfix,quickfixgo,185245.0,8774.0,121438.59999999987,0.20631305874840358,44985.02625206542,alive,0.10155092592592592,False,2023-11-13T18:36:37Z
quickfix,quickfix,1805261.0,1378985.0,1729451.7999999998,2.935152059386973,557413.8440375288,alive,15.960474537037037,True,2024-03-15T06:11:17Z
QuickJS,quickjs-zh,37564752.0,13558994.0,20463920.799999952,48.20558748403576,8496630.602404468,alive,156.93280092592593,verify,2024-02-07T05:37:52Z
Quick,Quick,2353541.0,74273.0,1916624.399999998,4.137324393358877,622136.7774556762,alive,0.8596412037037037,True,2024-03-11T19:19:13Z
quill-mention,quill-mention,27473604.0,2279390.0,3675281.3999999994,16.28491538952746,5111681.300574304,alive,26.381828703703704,False,2023-11-02T17:54:29Z
quilt,quiltdata,902484.0,39816.0,490939.5999999994,1.3555531609195401,208344.5223924922,alive,0.4608333333333333,True,2024-03-12T11:13:45Z
quil,quil,932169.0,24426.0,561632.9999999984,0.7913665389527459,230879.06677877472,alive,0.28270833333333334,verify,2024-01-22T04:32:42Z
quinn,quinn-rs,1527757.0,295229.0,995530.1999999981,2.215774664750958,374546.5354678842,alive,3.4170023148148148,True,2024-03-11T19:55:24Z
qmq,qunarcorp,16405163.0,9631274.0,11281342.399999991,22.566568486590036,4175684.372173147,alive,111.4730787037037,False,2023-12-01T02:13:10Z
qunit,qunitjs,6274497.0,1031687.0,4319591.199999997,12.496366938058749,1546217.4691465008,alive,11.94082175925926,True,2024-03-05T02:06:09Z
Quaternion,quotient-im,1227419.0,718217.0,1078457.5999999999,1.9946863026819923,365883.5729502082,alive,8.312696759259259,True,2024-02-27T08:48:22Z
quran,quran,9909143.0,5236251.0,6280788.399999995,14.64069085249042,2482096.5445261924,alive,60.604756944444446,Error,
quran,quran,1483314.0,427053.0,460138.19999999995,1.3941056034482757,289655.6685599665,alive,4.942743055555556,Error,
quran_android,quran,266841.0,8326.0,153645.9999999999,0.549537037037037,64806.66806190328,alive,0.09636574074074074,True,2024-03-12T21:00:58Z
Qwen-VL,QwenLM,1326664.0,40417.0,654214.3999999989,1.2430016762452107,290025.9324101499,alive,0.46778935185185183,True,2024-03-10T08:45:05Z
Qwen,QwenLM,445513.0,132406.0,224607.79999999976,0.6267405012771392,98083.2699752081,alive,1.532476851851852,True,2024-03-15T12:52:29Z
qxmpp,qxmpp-project,3873120.0,2004578.0,2631911.399999999,5.309881066411239,987235.5286131391,alive,23.20113425925926,True,2024-03-15T15:53:14Z
qxresearch-event-1,qxresearch,9699824.0,2269380.0,2339595.199999999,6.157644077266921,1858941.0721841573,alive,26.26597222222222,False,2023-12-02T14:31:26Z
ramda,ramda,19530816.0,2313714.0,7926641.999999991,19.047298850574713,3977568.0687650484,alive,26.779097222222223,verify,2024-01-06T16:08:52Z
quickstart,rancher,5445527.0,3398095.0,4965132.6,18.35395434227331,1642782.0789085047,alive,39.32980324074074,False,2023-12-15T15:47:46Z
qnm,ranyitz,15922535.0,4377530.0,9879785.599999983,16.368849377394636,3784172.029494917,alive,50.665856481481484,False,2023-09-11T08:01:10Z
empresas-que-usam-react-no-brasil,react-brasil,8397160.0,704878.0,6057748.199999989,11.212438138569604,2176263.65885966,alive,8.158310185185185,False,2023-12-05T12:10:02Z
react-querybuilder,react-querybuilder,233019.0,2023.0,90998.79999999996,0.23711645913154536,48067.228767725595,alive,0.023414351851851853,True,2024-03-13T21:06:47Z
ReactiveCocoa,ReactiveCocoa,20869030.0,11946447.0,13849092.999999996,43.27882662835249,5252472.766115237,alive,138.2690625,False,2023-06-15T17:32:33Z
RxJava,ReactiveX,5321462.0,830266.0,1772416.3999999992,7.638366459131546,1022945.9522226801,alive,9.609560185185185,True,2024-03-15T07:34:22Z
rxjs,ReactiveX,5171195.0,182863.0,3005936.1999999993,5.45106082375479,1194736.4963077265,alive,2.1164699074074074,True,2024-02-29T15:28:49Z
RxSwift,ReactiveX,7648762.0,272563.0,3715918.3999999943,6.244883860153257,1671911.6712793917,alive,3.154664351851852,False,2023-12-04T14:31:15Z
redux,reactjs,4470223.0,208334.0,3009974.3999999976,5.51846104725415,1075425.4011255426,alive,2.411273148148148,True,2024-03-11T04:01:23Z
react-router,ReactTraining,531304.0,11897.0,308391.99999999977,0.6220645753512133,126915.21324277138,alive,0.13769675925925925,True,2024-03-13T22:32:11Z
qwerty-learner-vscode,RealKai42,1551821.0,220977.0,1179607.7999999984,2.312965756704981,408624.57621676713,alive,2.5576041666666667,False,2023-11-02T14:55:27Z
realm-cocoa,realm,898286.0,131534.0,685210.9999999998,2.2608860153256707,257385.33265286812,alive,1.5223842592592594,True,2024-03-15T18:43:28Z
realm-java,realm,2945913.0,1590427.0,2255582.1999999983,4.696476293103448,806787.9099496342,alive,18.407719907407408,True,2024-03-14T20:41:37Z
SwiftLint,realm,696847.0,12311.0,332521.5999999997,0.9719659961685825,145943.880436411,alive,0.14248842592592592,True,2024-03-11T19:14:10Z
containers-quickstarts,redhat-cop,9310326.0,1780516.0,6855307.399999992,20.66993414750958,2241983.5004758,alive,20.607824074074074,verify,2024-02-13T14:10:05Z
redux-saga,redux-saga,12726051.0,5732759.0,7460101.19999999,15.375202346743295,2948409.403417782,alive,66.35137731481481,verify,2024-01-02T08:39:21Z
nodemon,remy,2259423.0,656306.0,1880325.5999999987,4.018884099616859,643428.714584747,alive,7.59613425925926,True,2024-03-13T17:16:36Z
Sentinel-Queries,reprise99,2773066.0,1166268.0,1982033.9999999981,4.881368534482759,713821.2231887045,alive,13.498472222222222,True,2024-03-11T23:25:35Z
node-restify,restify,12054530.0,7095884.0,7511871.399999988,15.85217792145594,2929460.9733690047,alive,82.12828703703704,verify,2024-01-27T20:10:02Z
go-quartz,reugn,7772047.0,625875.0,4468238.8,12.211398068326949,1808058.1280901576,alive,7.243923611111111,True,2024-03-15T10:33:42Z
nlw-06-discover,rocketseat-education,43967258.0,15476666.0,25241937.649999976,56.98493923611111,12650969.051730782,alive,179.1280787037037,False,2023-05-05T20:55:34Z
rollup,rollup,580859.0,57706.0,190109.99999999994,0.623554837164751,114971.96458911318,alive,0.6678935185185185,True,2024-03-15T13:13:43Z
vim-qf,romainl,56864320.0,15173728.0,16599265.999999974,54.42157128033205,11025505.284817671,alive,175.62185185185186,False,2023-05-09T09:04:32Z
ros_qtc_plugin,ros-industrial,10858528.0,1495031.0,6506247.399999996,11.167003512132823,2603015.6243436234,alive,17.303599537037037,True,2024-02-17T22:18:07Z
react-qr-code,rosskhanas,20991468.0,1603249.0,3816004.9999999986,14.788833812260537,3927506.9998441725,alive,18.556122685185183,verify,2024-02-11T15:20:16Z
SDWebImage,rs,1440155.0,397371.0,894680.1999999997,1.8925247445721585,352099.1835576736,alive,4.599201388888889,True,2024-03-14T07:20:11Z
Sortable,RubaXa,32976107.0,868894.0,7796355.999999993,30.858330539591314,6256579.576454578,alive,10.056643518518518,verify,2024-01-14T00:22:55Z
grape,ruby-grape,4149623.0,107898.0,2602392.9999999944,6.022821280332057,990305.594300591,alive,1.2488194444444445,verify,2024-01-22T14:51:38Z
johnny-five,rwaldron,32709496.0,19219366.0,22368839.39999998,34.983806273946364,8020698.946493822,alive,222.44636574074073,False,2023-03-23T13:19:01Z
How-To-Ask-Questions-The-Smart-Way,ryanhanwu,9589447.0,2311262.0,6355169.599999991,16.386705779054918,2396467.6624530028,alive,26.750717592592594,False,2023-12-05T04:25:52Z
q,ryboe,13941399.0,2584718.0,11459588.199999992,27.962955379948916,3993141.1448179428,alive,29.915717592592593,True,2024-02-25T18:32:49Z
hackathon-starter,sahat,5700098.0,206957.0,1043723.9999999987,3.328519316730523,1074152.1696806455,alive,2.3953356481481483,False,2023-10-29T14:30:43Z
quadsort,scandum,13746931.0,25758.0,9789810.399999997,17.85247964559387,3430195.0317032235,alive,0.298125,False,2023-11-02T20:18:35Z
qrcode,scopewu,9793788.0,1878497.0,8298854.199999993,26.131495849297576,2695842.502650724,alive,21.741863425925924,Error,
scrapy,scrapy,912102.0,7595.0,89269.79999999992,0.490272190293742,168720.45435225108,alive,0.08790509259259259,True,2024-03-14T13:20:14Z
nerdtree,scrooloose,32217579.0,529555.0,15603343.399999978,34.02523986270754,6924783.076284643,alive,6.129108796296296,True,2024-02-27T11:50:59Z
Best-websites-a-programmer-should-visit,sdmg15,10823906.0,578929.0,5519570.0,11.15484514687101,2370381.5695605003,alive,6.700567129629629,True,2024-03-14T21:29:52Z
seajs,seajs,152333589.0,10404341.0,42964504.79999999,111.01529932950193,29522477.763631776,alive,120.42061342592592,False,2023-07-03T13:54:19Z
rails_admin,sferik,7429806.0,331503.0,4680718.399999993,10.822821679438059,1775751.300225573,alive,3.8368402777777777,True,2024-03-02T10:18:07Z
shadowsocks-android,shadowsocks,9860128.0,3170650.0,3332787.7999999966,9.609193406768838,1985234.4217430975,alive,36.69733796296296,False,2023-09-25T07:55:04Z
quadpy,sigma-py,23612687.0,18190282.0,19916507.4,73.4192361111111,9843373.81846481,alive,210.5356712962963,False,2023-04-04T11:08:38Z
sinatra,sinatra,3224917.0,1140417.0,1860890.1999999995,5.399750159642401,776463.3092949411,alive,13.199270833333333,verify,2024-01-19T11:45:22Z
awesome,sindresorhus,5165424.0,464404.0,2613679.1999999993,6.40861709770115,1124962.583917401,alive,5.375046296296296,verify,2024-02-14T08:09:43Z
p-queue,sindresorhus,17679803.0,5108838.0,15223947.799999993,30.637439734993613,5371059.307759839,alive,59.130069444444445,False,2023-12-14T00:18:56Z
quick-lru,sindresorhus,44862621.0,4373472.0,9148800.2,45.02891762452107,8484083.849089341,alive,50.61888888888889,False,2023-12-02T01:26:48Z
flutter-quill,singerdmx,167645.0,18260.0,130775.39999999994,0.4189395753512133,43998.718998734,alive,0.21134259259259258,True,2024-03-11T10:45:27Z
Sitecore-Azure-Quickstart-Templates,Sitecore,18035996.0,4290793.0,10100556.19999999,26.10249800446999,4054528.4579930156,alive,49.66195601851852,True,2024-03-14T02:08:59Z
QtAutoUpdater,Skycoder42,51821289.0,20869449.0,22133353.39999996,43.09351692209451,10908631.724933807,alive,241.5445486111111,False,2023-03-04T10:55:51Z
vim-quickui,skywind3000,13694845.0,5418387.0,8563398.799999988,17.16928280651341,3250475.842873235,alive,62.7128125,True,2024-02-24T14:21:11Z
Slim,slimphp,4756705.0,2487426.0,2612464.4,7.24491259578544,1135225.4970942866,alive,28.78965277777778,True,2024-03-03T21:25:30Z
QLScriptPublic,smallfawn,1067334.0,55977.0,215071.19999999992,1.1706329821200512,198297.5030141586,alive,0.6478819444444445,True,2024-03-15T05:51:15Z
quicklens,softwaremill,2418667.0,776783.0,1088194.399999999,3.2989060504469987,521845.1895080448,alive,8.990543981481482,True,2024-03-02T00:11:56Z
node-qrcode,soldair,33771142.0,16655667.0,20247251.199999977,43.51730324074074,8135696.014132793,alive,192.77392361111112,False,2023-04-22T05:25:33Z
prezto,sorin-ionescu,7179171.0,2265244.0,6658543.3999999985,16.44979845146871,2201452.870883965,alive,26.218101851851852,verify,2024-01-26T09:21:09Z
awesome-quincy-larson-emails,sourabh-joshi,1293651.0,581234.0,982243.9999999993,3.613847381864623,388045.2447379703,alive,6.727245370370371,verify,2024-02-05T06:32:05Z
luigi,spotify,9122778.0,518971.0,4003025.5999999973,14.069836366538953,1853334.8577900385,alive,6.006608796296296,verify,2024-01-23T10:42:08Z
qtpy,spyder-ide,2233235.0,351390.0,936784.399999998,1.8515289750957853,471161.5556479498,alive,4.067013888888889,False,2023-12-04T22:41:06Z
querybuilder,sqlkata,18234723.0,3860885.0,4009298.9999999986,12.813352889527458,3493086.239612841,alive,44.68616898148148,True,2024-03-05T10:28:03Z
sqlmap,sqlmapproject,1848711.0,35025.0,1164321.1999999993,4.276643119412516,441752.45749583095,alive,0.4053819444444444,True,2024-03-04T14:39:58Z
leakcanary,square,5462122.0,1742583.0,2449249.5999999996,4.99375159642401,1158998.7997235162,alive,20.168784722222224,True,2024-02-17T16:33:21Z
okhttp,square,1262479.0,145219.0,835486.5999999992,1.6834195402298848,308094.0532564211,alive,1.680775462962963,True,2024-03-11T11:22:19Z
retrofit,square,948698.0,96415.0,874793.5999999999,4.01328903256705,285270.1721759403,alive,1.115914351851852,True,2024-03-13T23:33:16Z
react-query-tutorial,ssi02014,3641490.0,483989.0,3355214.599999999,5.611501835887612,1081839.722675177,alive,5.601724537037037,True,2024-03-11T14:02:24Z
burger-queen-api-mock,ssinuco,27116197.0,5549559.0,11595707.849999974,27.65759387860082,6512168.459290581,alive,64.23100694444445,False,2023-08-28T18:27:21Z
Dapper,StackExchange,3197943.0,835547.0,1990904.3999999985,4.268657008301405,750851.5645856225,alive,9.67068287037037,True,2024-03-07T12:19:30Z
quivr,StanGirard,212697.0,20393.0,57806.39999999999,0.22116938058748403,40902.38198484879,alive,0.23603009259259258,True,2024-03-15T18:50:53Z
jq,stedolan,730180.0,246599.0,619475.6,1.5062663633461046,215947.06473884443,alive,2.8541550925925927,True,2024-03-15T13:30:23Z
Lyrical-GraphQL,StephenGrider,171995383.0,10914920.0,122297090.64999992,292.8575202546296,60190968.73740667,alive,126.33009259259259,False,2023-06-27T16:04:40Z
styled-components,styled-components,2730532.0,1542519.0,1898159.7999999968,3.2072166347381863,691945.5878916255,alive,17.853229166666665,verify,2024-01-08T21:28:23Z
stylus,stylus,11218711.0,659324.0,4654024.399999995,15.077518757982121,2289309.353027559,alive,7.631064814814815,True,2024-03-05T05:00:33Z
node-browserify,substack,49417826.0,924411.0,24772855.199999962,48.04007503192848,10856234.00654244,alive,10.69920138888889,False,2023-10-21T07:13:09Z
reactjs-interview-questions,sudheerj,8342963.0,2140046.0,3319030.799999994,6.66744053320562,1719552.3047803275,alive,24.769050925925924,True,2024-03-09T08:26:07Z
Rules-For-Quantumult-X,sve1r,2338070.0,743200.0,2091314.9999999993,3.9769432471264365,697137.4988028004,alive,8.601851851851851,True,2024-02-22T13:09:49Z
svelte-query,SvelteStack,39461546.0,8433981.0,9625782.599999994,30.68091914112388,7561577.050397846,alive,97.61552083333333,False,2023-07-26T09:13:39Z
svgo,svg,18951362.0,205985.0,4642064.999999989,11.893692927841634,3670988.5506620007,alive,2.3840856481481483,True,2024-03-02T01:24:43Z
swagger-ui,swagger-api,409405.0,43723.0,258506.2,0.7245873243933589,96502.15714660619,alive,0.5060532407407408,True,2024-03-14T12:06:15Z
syncthing,syncthing,403422.0,159256.0,287335.39999999985,0.955403895274585,101160.38395409001,alive,1.8432407407407407,True,2024-03-11T06:30:21Z
lab-mysql-first-queries,ta-data-lis,82269216.0,50314358.0,61704214.25,158.71648919753085,33585498.50301475,alive,582.3421064814814,False,2022-03-28T15:47:22Z
Security_Engineer_Interview_Questions,tadwhitaker,67547097.0,3457944.0,45493260.0,102.58894345238096,18169529.137816742,alive,40.0225,True,2024-03-02T18:07:54Z
quick-xml,tafia,560286.0,185117.0,217928.99999999977,0.5552306832694764,114019.06855056276,alive,2.1425578703703705,verify,2024-01-21T19:49:26Z
query,TanStack,277642.0,48860.0,80178.39999999997,0.31276141443167305,53679.931236993725,alive,0.5655092592592592,True,2024-03-15T11:56:29Z
todomvc,tastejs,92262030.0,88085.0,17872540.99999998,65.33820561941252,17296957.949284013,alive,1.0195023148148148,verify,2024-02-05T18:48:49Z
questions-for-employers,tBaxter,23827848.0,5557610.0,14260288.399999987,31.07174090038314,5782974.863568809,alive,64.32418981481482,verify,2024-01-12T14:24:18Z
capybara,teamcapybara,3728099.0,2002539.0,2614788.7999999993,6.501893358876118,1007997.919850019,alive,23.177534722222223,verify,2024-02-07T18:54:07Z
QMUI_iOS,Tencent,19117459.0,7833248.0,9519320.199999997,21.063848978288632,4164364.2529565794,alive,90.66259259259259,False,2023-08-02T08:05:52Z
QMUI_Web,Tencent,52965348.0,25345486.0,26082674.599999957,41.07878312579821,11667693.376205707,alive,293.3505324074074,False,2023-01-11T15:35:14Z
tesseract,tesseract-ocr,1491921.0,6859.0,1342300.7999999996,2.635843310983397,426718.05567784485,alive,0.07938657407407407,True,2024-03-11T04:50:05Z
qr,theyakka,37313884.0,14710309.0,16705276.999999963,27.299095226692213,8103514.412305976,alive,170.2582060185185,Error,
bootswatch,thomaspark,1456681.0,712790.0,1142806.1999999993,3.01922972541507,406707.5807834865,alive,8.24988425925926,True,2024-03-09T20:25:47Z
bourbon,thoughtbot,31792790.0,10147980.0,23777315.199999966,48.10808868135377,8592465.917618569,alive,117.45347222222222,True,2024-03-15T15:48:38Z
