Repo,Owner,Z,T_X_n,Percentile_95,MeanInterval(days),SDInterval,Label,TimeSinceLastCommit(days),Status,Last_Commit_Date
qlora,artidoro,2159662.0,8606906.0,617767.1999999991,1.8325446998722859,419720.15156459773,dead,99.61696759259259,False,2023-07-24T09:11:34Z
node-qt,arturadib,55910182.0,295950250.0,6892256.0,38.086795634920634,12189458.75006007,dead,3425.350115740741,False,2014-06-15T15:35:50Z
QRCode,aschuch,5109736.0,218646608.0,4534632.599999998,10.643439894636016,1579534.9813309743,dead,2530.632037037037,False,2016-11-26T08:49:52Z
Competitive-Programming-questions,ashutosh97,749648.0,94223634.0,689934.7999999997,1.2275195561941252,222438.76120777658,dead,1090.5513194444445,False,2020-11-05T10:46:06Z
Wine-QQ-TIM,askme765cs,18069004.0,183124466.0,1179891.3999999976,8.13036877394636,3354627.144771092,dead,2119.496134259259,False,2018-01-11T12:05:34Z
Quick-Chat,aslanyanhaik,34279416.0,124974900.0,8226715.799999979,20.861349377394635,6647154.812453522,dead,1446.46875,False,2019-11-15T12:45:00Z
beego,astaxie,734779.0,90937417.0,241801.79999999996,0.6189535440613027,145174.92304643025,dead,1052.516400462963,False,2020-12-13T11:36:23Z
build-web-application-with-golang,astaxie,20090208.0,35977056.0,4066141.599999997,19.17074513090677,3725552.2616036544,dead,416.4011111111111,False,2022-09-10T14:22:24Z
CodeQL,ASTTeam,7400989.0,26607858.0,6316226.199999996,9.783603528097062,2014083.937407938,dead,307.9613194444444,False,2023-11-21T04:58:42Z
jQuery-Knob,aterrien,24526719.0,248500038.0,6488649.599999994,22.480122924648786,4736631.87252582,dead,2876.1578472222222,False,2015-12-16T20:12:42Z
_s,Automattic,40981452.0,57722709.0,4427810.999999999,21.31864343869732,7611807.524213418,dead,668.0869097222222,False,2022-01-01T21:54:51Z
visual-qa,avisingh599,37529818.0,201485347.0,4101292.599999996,20.288651021711367,6969697.016625521,dead,2332.0063310185187,False,2017-06-12T23:50:53Z
aws-amplify-quick-notes,aws-samples,6689740.0,33962153.0,4482477.999999993,8.782441730523628,1682779.2355941464,dead,393.08047453703705,False,2022-10-03T22:04:07Z
aws-athena-query-federation,awslabs,452462.0,461077.0,250400.79999999946,0.5456748882503193,104499.1737848758,dead,5.336539351851852,True,2024-03-15T14:46:09Z
react-quickly,azat-co,18510707.0,160884944.0,2649942.7999999993,10.21844987228608,3461590.1553917276,dead,1862.0942592592592,False,2018-09-25T21:44:16Z
service-fabric-dotnet-quickstart,Azure-Samples,19919417.0,78423706.0,16663877.599999998,45.871146631545344,5861213.751622592,dead,907.6817824074074,False,2021-05-07T07:38:14Z
AzureStack-QuickStart-Templates,Azure,20437342.0,27592353.0,3217247.7999999984,15.68280611430396,3782686.7301329677,dead,319.3559375,verify,2024-01-03T17:13:29Z
pretty-quick,azz,24976908.0,47327884.0,14691916.599999994,37.16324153895275,5958054.151065274,dead,547.7764351851852,verify,2024-01-17T09:16:04Z
AnyQ,baidu,33967514.0,92230032.0,7986480.999999997,27.796549728607918,6466827.389438648,dead,1067.4772222222223,False,2020-11-28T12:32:48Z
CKAD-Practice-Questions,bbachi,178174.0,125092361.0,3126.7999999999965,0.07633740421455938,33009.55793141716,dead,1447.8282523148148,False,2019-11-14T04:07:19Z
CodeIgniter,bcit-ci,9503116.0,17906567.0,5530967.399999998,14.114482359514685,2302892.307127184,dead,207.25193287037038,verify,2024-02-10T21:52:04Z
quickjs,bellard,29748932.0,52207176.0,18210300.349999994,39.00473792989418,8317818.742781164,dead,604.2497222222222,True,2024-03-03T20:57:38Z
query-streamlink,BellezaEmporium,3408947.0,8222429.0,1032069.7999999964,2.0565656928480203,696272.8839053332,dead,95.16700231481481,False,2023-12-11T14:05:39Z
ijkplayer,Bilibili,6290658.0,79369720.0,4342339.399999995,7.8302199074074075,1581963.2889251886,dead,918.6310185185185,False,2021-04-26T08:51:20Z
react-native-queue,billmalarky,4825733.0,174721426.0,1705334.9999999986,4.33450151660281,970201.5914920882,dead,2022.2387268518519,False,2018-04-18T18:16:14Z
interview-questions,biloocabba,473300.0,48708117.0,11346.2,0.20159961685823755,87725.91642292133,dead,563.7513541666667,False,2022-04-16T05:58:03Z
pyspider,binux,22090702.0,102407140.0,529032.9999999998,9.315166826309067,4096041.4263252188,dead,1185.267824074074,False,2020-08-02T17:34:20Z
cordova-plugin-qrscanner,bitpay,27046860.0,144921721.0,12171031.199999992,24.965860472541507,5823269.638005914,dead,1677.3347337962964,False,2019-03-29T15:57:59Z
QuincyKit,bitstadium,35535243.0,288019249.0,10907704.999999978,25.222218630268202,7048251.962844724,dead,3333.556122685185,False,2014-09-15T10:39:11Z
Queen-Ashiya,BlackPanther-svg,470183.0,40052846.0,350721.99999999953,0.6212300446998723,120925.08457390837,dead,463.57460648148145,False,2022-07-25T10:12:34Z
AndroidUtilCode,Blankj,14253514.0,31998260.0,5874047.799999991,11.20429996807152,2966884.9862049473,dead,370.3502314814815,False,2022-10-26T15:35:40Z
Multi-Level-Feedback-Queue,bloominstituteoftechnology,5329122.0,171074612.0,3968042.499999999,8.472977843915343,1487154.0820159344,dead,1980.0302314814815,False,2018-05-30T23:16:28Z
jQuery-File-Upload,blueimp,12668042.0,66232964.0,7122259.199999998,17.1377969348659,3084269.5104111913,dead,766.5852314814815,False,2021-09-25T09:57:16Z
High-Speed-Priority-Queue-for-C-Sharp,BlueRaja,54432338.0,84407789.0,33612524.39999994,47.78216315453384,13033687.295611333,dead,976.9420023148148,False,2021-02-27T01:23:31Z
wanted-pre-onboarding-3-FE-quest,blueStragglr,907057.0,22196996.0,907057.0,10.498344907407407,,dead,256.9096759259259,False,2023-02-17T02:10:04Z
bodymovin,bodymovin,2730312.0,4098636.0,2074354.7999999975,3.5408528895274585,716275.5934860499,dead,47.437916666666666,False,2023-09-14T13:29:24Z
udemy-REACT-QUERY,bonnie,7102737.0,22050767.0,6044576.199999997,14.517984913793102,2018815.3056517248,dead,255.21721064814815,verify,2024-01-13T17:02:43Z
boot2docker,boot2docker,8560083.0,105944252.0,5990080.199999992,12.786971583652619,2166999.736833811,dead,1226.2066203703703,False,2020-06-22T19:02:28Z
bower,bower,20513654.0,51523645.0,11929197.799999999,22.90782207854406,4980319.149330958,dead,596.3384837962963,False,2022-03-14T15:52:35Z
GPUImage,BradLarson,3081253.0,234520218.0,1429343.5999999987,2.808145753512133,657713.9369157699,dead,2714.354375,False,2016-05-26T15:29:42Z
QSKit,brentsimmons,9512215.0,289623828.0,5013567.799999998,9.329631772976681,2133473.777659734,dead,3352.1276388888887,False,2014-08-27T20:56:12Z
Qt-Nice-Frameless-Window,Bringer-of-Light,16939644.0,142593099.0,8708029.799999995,18.844255268199234,3769808.8204984074,dead,1650.3830902777777,False,2019-04-25T14:48:21Z
goreplay,buger,5959571.0,7380765.0,5604441.2,18.664624042145594,2253246.9402175043,dead,85.42552083333334,True,2024-03-08T09:08:23Z
glide,bumptech,848997.0,1827327.0,803137.7999999998,1.70286717752235,257279.88461025097,dead,21.149618055555557,verify,2024-02-13T17:53:02Z
caffe,BVLC,24653820.0,117218364.0,12153824.599999975,23.61726213282248,5407943.112567427,dead,1356.6940277777778,False,2020-02-13T07:20:36Z
MingQQ,bywyu,46923.0,300118868.0,37644.0,0.1315547839506173,17788.76395556101,dead,3473.5980092592595,False,2014-04-28T09:38:52Z
React-QuizComponent,caike,304393.0,173344453.0,228581.19999999984,0.6943349358974359,90590.61396525892,dead,2006.301539351852,False,2018-05-04T16:45:47Z
spring-boot-quartz-scheduler-email-scheduling,callicoder,59268234.0,64677053.0,53014662.89999998,162.29162367724868,24538674.795883756,dead,748.5770023148148,False,2021-10-13T10:09:07Z
Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,CamDavidsonPilon,12622788.0,22462877.0,10232979.399999991,16.627129230523625,3439682.0804707836,dead,259.9870023148148,False,2023-02-14T00:18:43Z
QQ-Groups-Spider,caspartse,15828113.0,184075680.0,13511437.4,23.919790614478117,4987050.698527727,dead,2130.5055555555555,False,2017-12-31T11:52:00Z
casperjs,casperjs,14737506.0,162014788.0,9894257.599999987,18.548712084929758,3571701.1488844687,dead,1875.1711574074075,False,2018-09-12T19:53:32Z
GoQuiet,cbeuw,13740569.0,139145256.0,8336910.999999996,14.441980363984674,3230255.95453523,dead,1610.4775,False,2019-06-04T12:32:24Z
QLScript2,ccwav,3121317.0,5084025.0,1939344.5999999964,4.241498643039591,739524.1435768786,dead,58.84288194444444,verify,2024-01-15T01:34:17Z
cdQA,cdqa-suite,7925684.0,110540991.0,2672917.9999999967,7.758076309067688,1575100.8759293659,dead,1279.4096180555555,False,2020-04-30T14:10:09Z
celery,celery,519499.0,669227.0,414960.9999999998,1.2828284642401022,148067.04720290296,dead,7.74568287037037,True,2024-03-14T20:36:40Z
CNPROG,chagel,5099333.0,428535400.0,4763287.999999998,8.290742736270754,1631739.3665444215,dead,4959.900462962963,False,2010-04-03T02:23:20Z
ai_quant_trade,charliedream1,3674536.0,10577410.0,1178942.7999999996,3.294530651340996,729936.926430711,dead,122.42372685185185,verify,2024-01-21T15:26:07Z
linux-sysadmin-interview-questions,chassing,15520051.0,136549990.0,12153420.2,33.7911398467433,4319793.270614088,dead,1580.439699074074,verify,2024-01-16T13:48:18Z
iOSInterviewQuestions,ChenYilong,413896.0,5139327.0,283196.7999999999,0.7180375957854407,102055.54101481989,dead,59.482951388888885,verify,2024-01-01T06:15:18Z
quotebox,chilah,1073.0,128075532.0,1059.5,0.01085648148148148,190.91883092036784,dead,1482.3556944444445,False,2019-10-10T15:27:48Z
JavaQuarkBBS,ChinaLHR,74570996.0,115205239.0,2062308.3999999957,32.51674688697318,13812662.750995643,dead,1333.3939699074074,False,2020-03-07T14:32:41Z
flatpickr,chmln,6429053.0,34558829.0,3886248.1999999937,6.97471703384419,1535690.2720363846,dead,399.98644675925925,False,2022-09-27T00:19:31Z
jQuery-,chokcoco,14952049.0,186524090.0,11858781.799999995,21.955927522349935,4009590.852600503,dead,2158.843634259259,False,2017-12-03T03:45:10Z
quiz-app,chrisblakely01,363081.0,100362298.0,347786.14999999997,2.4320891203703705,216301.84304462132,dead,1161.6006712962962,False,2020-08-26T09:35:02Z
Hack,chrissimpkins,32109216.0,92800818.0,22127024.199999966,34.35852969348659,8132956.591953526,dead,1074.0835416666666,False,2020-11-21T21:59:42Z
quick-cocos2d-x,chukong,28528762.0,216826296.0,5594359.399999997,22.15047054597701,5366148.097014144,dead,2509.563611111111,False,2016-12-17T10:28:24Z
pythondict-quant,Ckend,12713681.0,56548637.0,9556038.499999998,22.705290591931217,3553927.841686355,dead,654.4981134259259,verify,2024-01-07T15:33:23Z
FromJavaScriptTojQuery,Code-Institute-Solutions,10846857.0,120140661.0,5654803.999999994,12.553198435504472,2454883.4901142637,dead,1390.5169097222222,False,2020-01-10T11:35:39Z
qr-code-scanner,code-kotis,26013634.0,89236819.0,18266710.199999996,45.451516602809704,6759467.114848543,dead,1032.8335532407407,False,2021-01-02T03:59:41Z
carouFredSel-jQuery,Codeinwp,28866464.0,241359296.0,27713309.75,176.190831404321,12354806.008518925,dead,2793.5103703703703,False,2016-03-08T11:45:04Z
QRec,Coder-Yu,8904697.0,16705656.0,7144337.199999997,16.43835169220945,2510027.127553114,dead,193.3525,verify,2023-12-26T19:46:14Z
jQueryBadgesProject,codeschool-projects,2665831.0,217587348.0,2051714.1999999986,5.8320802875243665,787330.0042133146,dead,2518.372083333333,False,2016-12-08T15:04:12Z
Debugging-jQuery,Codingdojo-Trey,169.0,310104760.0,169.0,0.0019560185185185184,,dead,3589.175462962963,False,2014-01-02T19:47:20Z
PHP-Interview-QA,colinlet,14484160.0,34932898.0,12118314.599999998,27.67469987228608,4171104.8296274827,dead,404.31594907407407,False,2022-09-22T16:25:02Z
jQuery-Mobile-Bootstrap-Theme,commadelimited,18738222.0,308308471.0,9420452.699999994,29.573066165123453,4373856.821572575,dead,3568.3850810185186,False,2014-01-23T14:45:29Z
compass,Compass,44228557.0,228464179.0,4275826.199999998,24.718840197956574,8178828.617219811,dead,2644.2613310185184,False,2016-08-04T17:43:41Z
quorum-examples,Consensys,9484501.0,31822823.0,6209939.399999998,16.181708572796936,2372259.9898022413,dead,368.31971064814815,False,2022-10-28T16:19:37Z
Quantdom,constverum,23984435.0,146409065.0,18082657.29999999,32.7762399691358,7097221.427553038,dead,1694.549363425926,False,2019-03-12T10:58:23Z
SmartThings_MyQ,copy-ninja,8095452.0,236214100.0,5669357.39999999,11.615680874840358,2047760.8774123972,dead,2733.959490740741,False,2016-05-07T00:58:20Z
QuantumComputing,corbett,32314390.0,184824570.0,8355099.199999975,20.328977490421455,6345974.2834114265,dead,2139.173263888889,False,2017-12-22T19:50:30Z
async-rl,coreylynch,23684587.0,180935407.0,13987618.999999974,21.649733397190293,5543105.867804017,dead,2094.1598032407405,False,2018-02-05T20:09:53Z
Material,CosmicMind,6280462.0,127470726.0,1391770.999999999,5.032879549808429,1187613.6960011264,dead,1475.355625,False,2019-10-17T15:27:54Z
jsQR,cozmo,38148395.0,68955432.0,22725655.599999957,39.781159802043426,9056982.859582711,dead,798.0952777777778,False,2021-08-24T21:42:48Z
Quartz,cq-panda,36181210.0,40917760.0,21847064.999999978,39.45027179118774,8408648.781139188,dead,473.5851851851852,Error,
unidbg-fetch-qsign,CrackerCat,46803.0,10900659.0,35006.999999999985,0.09309147509578544,12301.375397389013,dead,126.16503472222222,False,2023-06-27T20:02:21Z
react-native-qrcode,cssivision,20500457.0,153609434.0,11427688.799999993,26.495633381226053,4797512.06897415,dead,1777.8869675925926,False,2018-12-19T02:42:46Z
PyQt5,cxinping,37195729.0,90945916.0,23450838.799999997,40.95924129948914,9102259.860191628,dead,1052.6147685185185,False,2020-12-13T09:14:44Z
android_device_qcom_common,CyanogenMod,4424804.0,216990416.0,1888840.1999999979,6.118013649425287,914780.8516602844,dead,2511.4631481481483,False,2016-12-15T12:59:31Z
android_device_samsung_qcom-common,CyanogenMod,3326019.0,218843175.0,2565748.7999999993,11.32556712962963,871014.1632852476,dead,2532.9071180555557,False,2016-12-13T03:19:37Z
android_hardware_qcom_display,CyanogenMod,3564211.0,217802519.0,772285.7999999986,2.995977809706258,666289.6733023869,dead,2520.862488425926,False,2016-12-06T03:18:01Z
android_hardware_qcom_media,CyanogenMod,3787866.0,217802452.0,184131.39999999976,1.6598188058748402,702492.4342743728,dead,2520.861712962963,False,2016-12-06T03:19:08Z
Qu1cksc0pe,CYB3RMX,1301271.0,1688716.0,1034579.7999999999,3.9231908524904213,347941.67793181574,dead,19.545324074074074,True,2024-03-05T13:05:50Z
cyclejs,cyclejs,14273778.0,50944889.0,10518402.599999987,18.92861550127714,3721746.72826289,dead,589.6399189814815,False,2023-11-29T13:13:38Z
Quintus,cykod,16295395.0,244357550.0,7057602.199999989,20.243219987228606,3391805.8624816705,dead,2828.212384259259,False,2016-02-02T18:54:10Z
ql,cznic,13328925.0,155914863.0,8624500.2,19.340983796296296,3414169.1006957525,dead,1804.5701736111112,False,2018-11-22T10:18:57Z
d3-queue,d3,12205657.0,204446542.0,5206494.6,14.784621248403575,2632366.929036244,dead,2366.2794212962963,False,2017-05-09T17:17:38Z
vue-query,DamianOsipiuk,15301053.0,16703210.0,3663159.7999999966,15.45459969667944,2859068.0984870815,dead,193.32418981481482,False,2023-04-21T16:13:10Z
ng-file-upload,danialfarid,58241027.0,147498643.0,4768534.3999999985,31.629619651979564,10760277.119664479,dead,1707.1602199074075,False,2019-02-27T20:09:17Z
jQuery-Collapse,danielstocks,17377416.0,56649256.0,11278203.199999988,24.614275622605362,4376889.086539952,dead,655.6626851851852,False,2022-01-14T08:05:44Z
QUEEN-BIXBY-MD-PRO-NEW,darkalphaxteam,17552050.0,23447480.0,551747.5999999993,7.763349297573435,3250208.725145416,dead,271.38287037037037,False,2023-02-02T14:48:40Z
Queen-Elisa-MD-OLD-PROJECT,DarkMakerofc,5870049.0,34338176.0,2443774.599999997,5.382427151416122,1443875.0764465726,dead,397.4325925925926,False,2022-09-29T13:37:04Z
QUEEN-ELISA-MD,DarkMakerofc,2490982.0,3587244.0,1373403.3999999994,3.9740457375478924,606731.9038529637,dead,41.51902777777778,False,2023-12-02T10:15:28Z
Queen-AI,DarkWinzo,69544.0,209926.0,37855.59999999992,0.06313497765006386,15958.223625015718,dead,2.4296990740740743,False,2023-12-05T15:18:46Z
Queen-MD,DarkWinzo,6591444.0,7671025.0,3509086.599999998,6.325603448275862,1469873.0194316283,dead,88.78501157407408,False,2023-08-04T05:09:35Z
react-redux-starter-kit,davezuko,6097359.0,198237079.0,3441359.199999999,7.289920577905491,1391464.1795001337,dead,2294.410636574074,False,2017-07-20T14:08:41Z
spring-boot-quartz-demo,davidkiss,67485726.0,109407445.0,50466362.09999997,129.3016188271605,19547394.4397185,dead,1266.2898726851852,False,2020-05-13T17:02:35Z
qrcodejs,davidshimjs,19625838.0,250348600.0,13081932.399999982,29.867366299489145,4863728.679917898,dead,2897.553240740741,False,2015-11-25T10:43:20Z
jQuery-One-Page-Nav,davist11,46610316.0,186030697.0,32398607.399999976,71.24356601213282,11384739.286359379,dead,2153.1330671296296,False,2017-12-08T20:48:23Z
jQuery-Stickem,davist11,40609019.0,274956501.0,19826009.299999952,47.132773513645226,10039471.325423948,dead,3182.3669097222223,False,2015-02-13T15:11:39Z
Quad-Sim,dch33,6741820.0,293493445.0,2300932.3999999966,4.583097062579822,1355348.089410021,dead,3396.9148726851854,False,2014-07-14T02:02:35Z
QtSharp,ddobrev,55694212.0,137287920.0,9853116.19999999,38.22288952745849,10400727.160043018,dead,1588.9805555555556,False,2019-06-26T00:28:00Z
qwery,ded,34798611.0,268973087.0,14233329.599999968,28.09922972541507,7333737.944073143,dead,3113.1144328703704,False,2015-04-23T21:15:13Z
wxapp-qrcode,demi520,39056413.0,108839712.0,32516594.5,78.80458839699074,12567566.679551648,dead,1259.7188888888888,False,2020-05-20T06:44:48Z
Quest-System-Pro,devdogio,16899237.0,89047870.0,12316410.89999999,24.872535940545806,5004336.773666615,dead,1030.6466435185184,False,2021-01-04T08:28:50Z
media-queries-afternoon,DevMountain,62468532.0,105776292.0,45466537.499999955,100.87720486111111,20418080.07792674,dead,1224.262638888889,False,2020-06-24T17:41:48Z
quoteBook,DevMountain,44069036.0,168236364.0,14214719.999999996,43.43418103448276,8826004.740026614,dead,1947.180138888889,False,2018-07-02T19:40:36Z
linux-sysadmin-interview-questions,devopstrainingblr,6358487.0,289537132.0,3077882.799999999,6.619220945083014,1418340.1834135738,dead,3351.124212962963,False,2014-08-28T21:01:08Z
qemu-rpi-kernel,dhruvvyas90,15262337.0,41395498.0,14295512.399999997,27.838797892720304,4617250.339358564,dead,479.1145601851852,False,2022-07-09T21:15:02Z
qart4j,dieforfree,17702575.0,206311920.0,14787272.299999995,23.55917352537723,5031368.574453538,dead,2387.8694444444445,False,2017-04-18T03:08:00Z
Queen-Nithya-MD,DileepaTech,196512.0,2465100.0,137278.19999999984,0.1845294540229885,49292.90255146552,dead,28.53125,True,2024-03-15T11:13:02Z
weapp-qrcode,dillonlfy,498596.0,152913264.0,434084.39999999997,1.5630208333333333,217026.37391340252,dead,1769.8294444444443,False,2018-12-27T04:05:36Z
EX-3-SubQueries-Views-and-Joins,dineshgl,70637.0,3955839.0,53371.0,0.14102237654320987,28641.38196153717,dead,45.78517361111111,False,2023-11-07T05:19:09Z
quant-notes,dingran,40753563.0,145432294.0,482169.9999999993,16.93393159323116,7557729.325554724,dead,1683.2441435185185,False,2019-03-23T18:08:26Z
QUEEN-HENTAI,dinuwah,1342483.0,4451791.0,940229.9999999999,1.824783285440613,347979.4487391149,dead,51.525358796296295,False,2023-11-16T03:44:55Z
Grokking-the-Coding-Interview-Patterns-for-Coding-Questions,dipjul,12862476.0,22278549.0,12175415.4,23.55023706896552,4006914.3504966567,dead,257.8535763888889,True,2024-03-06T02:06:13Z
Interview-Questions,Divinreddy,10199713.0,117911416.0,7684881.599999997,16.44305755108557,2849463.5595623218,dead,1364.7154629629629,verify,2023-12-28T09:31:54Z
openai-quickstart,DjangoPeng,1263445.0,1273538.0,559914.1999999998,1.6212555874840358,274851.9405748459,dead,14.740023148148149,True,2024-03-12T00:51:33Z
QRCodeReaderView,dlazaro66,37305968.0,147614668.0,11522240.399999972,25.671427203065132,7477038.737303888,dead,1708.5031018518519,False,2019-02-26T11:55:32Z
DevOps-Interview-Questions,DNXLabs,83067935.0,112623399.0,64562666.34999998,148.51849151234566,26344201.8015897,dead,1303.5115625,False,2020-04-06T11:43:21Z
kitematic,docker,23242657.0,75396985.0,3325993.9999999995,14.930961047254153,4341160.207096513,dead,872.6502893518518,False,2021-06-11T08:23:35Z
materialize,Dogfalo,5768479.0,107767211.0,4931718.599999997,17.231954022988504,1639400.9614096868,dead,1247.3056828703704,False,2020-06-01T16:39:49Z
front-end-face-questions,dolymood,1895703.0,271012635.0,1773269.5999999999,9.903993055555556,961179.7592396544,dead,3136.7203125,False,2015-03-31T06:42:45Z
ESP32_CAMERA_QR,donny681,23684604.0,123406828.0,12563330.099999974,36.69894736842105,5968522.864361495,dead,1428.3197685185185,False,2019-12-03T16:19:32Z
awesome-interview-questions,DopplerHQ,3086461.0,61708477.0,1691952.2,5.117712723499361,737044.799990544,dead,714.2184837962963,False,2021-11-16T18:45:23Z
QFramer,dragondjf,32325937.0,173987099.0,20410832.599999994,46.5829845146871,8410809.549833097,dead,2013.7395717592592,False,2018-04-27T06:15:01Z
QuickLearn,DSC-JSS-NOIDA,272155.0,44878234.0,219410.39999999973,0.616819524265645,74682.67030212341,dead,519.4240046296296,False,2022-05-30T13:49:26Z
SlowQuitApps,dteoh,28299342.0,89657509.0,8574556.799999988,18.89859554597701,5579789.460783644,dead,1037.702650462963,False,2020-12-28T07:08:11Z
quote,dtolnay,2125149.0,3218779.0,1772425.1999999997,4.2017069763729245,613890.407216643,dead,37.254386574074076,verify,2024-02-08T05:21:59Z
quartz-core-learning,dufyun,30052796.0,138549259.0,23321699.0,53.428451244212965,8718839.554620376,dead,1603.579386574074,False,2019-06-11T10:05:41Z
qbsolv,dwavesystems,21677724.0,58726114.0,14299614.599999985,22.94935304916986,5339324.35262195,dead,679.7003935185185,False,2021-12-21T07:11:26Z
CodeIgniter-PHP-QR-Code,dwisetiyadi,93583445.0,249997101.0,15178927.550000058,71.38571527777778,20879731.52840108,dead,2893.484965277778,False,2015-11-29T12:21:39Z
jQuery2,eanplatter,18566.0,287652164.0,14039.89999999999,0.04013558201058201,6763.401134396947,dead,3329.3074537037037,False,2014-09-19T16:37:16Z
PR-Pao-de-Queijo-Request,education,11162949.0,30849333.0,727342.1999999974,4.939737388250319,2077069.0286995259,dead,357.0524652777778,False,2022-11-08T22:44:27Z
q-trader,edwardhdlu,93352.0,194005697.0,93123.2,0.6256275720164609,37714.53265578727,dead,2245.4363078703705,False,2017-09-07T13:31:43Z
electron-webpack-quick-start,electron-userland,48422571.0,64130698.0,19489353.999999978,50.11749600893998,9940774.91094341,dead,742.2534490740741,False,2021-10-19T17:55:02Z
electron-quick-start-typescript,electron,8379604.0,8820094.0,6142773.4,18.46115142081737,2375820.3378994865,dead,102.0844212962963,verify,2024-01-03T19:55:06Z
quick4j,Eliteams,2145.0,221656539.0,2067.25,0.015827546296296298,1099.5510447450813,dead,2565.469201388889,False,2016-10-22T12:44:21Z
EliteQuant,EliteQuant,15614201.0,103344543.0,14579177.999999994,31.351261174968073,4848648.596488116,dead,1196.1173958333334,False,2020-07-22T21:10:57Z
DeepLearningBookQA_cn,elviswf,359.0,189158994.0,347.2,0.002275462962962963,146.80531325534508,dead,2189.3402083333335,False,2017-11-02T15:50:06Z
QueryingT-SQL,Engagendy,1269986.0,269537456.0,1206505.3,7.351608796296296,897752.6688893774,dead,3119.6464814814813,False,2015-04-17T08:29:04Z
quick-SQL-cheatsheet,enochtangg,13191361.0,138422816.0,3309072.799999999,8.646301484674328,2533438.536865834,dead,1602.115925925926,False,2019-06-12T21:13:04Z
akka-quartz-scheduler,enragedginger,21290963.0,40122207.0,15262501.79999999,33.91540908365262,5640698.542970398,dead,464.3773958333333,False,2022-07-24T14:56:33Z
dropzone,enyo,10722067.0,49881488.0,1592181.9999999953,5.49266562899106,2023768.5412741585,dead,577.332037037037,False,2022-04-02T16:01:52Z
QuickDialog,escoz,40094322.0,252123571.0,4490905.799999991,21.245519636015324,7452861.687618519,dead,2918.0968865740742,False,2015-11-04T21:40:29Z
interview-questions,Eshwardvp,11309.0,49196257.0,2191.799999999997,0.008920418263090677,2102.6956830383183,dead,569.4011226851852,False,2022-04-10T14:22:23Z
QorumLogs,Esqarrouth,31669402.0,174104306.0,8861297.999999998,25.52861230842912,6165919.055726094,dead,2015.0961342592593,False,2018-04-25T21:41:34Z
quickstart-map-js,Esri,26027700.0,251558805.0,6264035.199999989,17.120119731800767,4992482.508582124,dead,2911.5602430555555,False,2015-11-11T10:33:15Z
QRdecomposition,etjabajasphin,6893213.0,56837475.0,5190506.25,13.458317901234569,2807510.252925582,dead,657.8411458333334,False,2022-01-12T03:48:45Z
express,expressjs,8098228.0,17580493.0,1664793.5999999978,6.404432072158365,1528883.3771994684,dead,203.47792824074074,True,2024-03-15T15:27:45Z
Queuer,FabrizioBrancati,12465618.0,125479449.0,2264563.7999999966,7.302580619412516,2356898.993272084,dead,1452.3084375,False,2019-11-09T16:35:51Z
AsyncDisplayKit,facebookarchive,22741927.0,183858197.0,292573.1999999999,9.829585727969349,4211452.20095909,dead,2127.9883912037035,False,2018-01-03T00:16:43Z
three20,facebookarchive,27685914.0,298767214.0,15445828.59999998,27.45988465836526,6233921.233292811,dead,3457.9538657407406,False,2014-05-14T01:06:26Z
DPR,facebookresearch,5278612.0,52026594.0,3666577.3999999976,10.86602490421456,1385823.2807206952,dead,602.1596527777778,False,2022-03-08T20:10:06Z
DrQA,facebookresearch,22563325.0,77500126.0,17965052.399999987,39.53926923690933,6301365.037068066,dead,896.992199074074,False,2021-05-18T00:11:14Z
QuaterNet,facebookresearch,8732093.0,156993643.0,8533624.3,78.09497685185185,2806771.272465571,dead,1817.0560532407408,False,2018-11-09T22:39:17Z
prepack,facebook,53306562.0,87545319.0,3895956.3999999994,28.999366219667944,9832833.289114645,dead,1013.2560069444445,False,2021-01-21T17:51:21Z
qtalk,fanshisha,1155.0,151789429.0,1070.3,0.00662037037037037,505.641177120693,dead,1756.8220949074075,False,2019-01-09T04:16:11Z
software-testing-interview-question,felix1982,9435997.0,173610690.0,3194702.5999999945,8.36479302832244,2280529.7896108176,dead,2009.3829861111112,False,2018-05-01T14:48:30Z
qingcheng,fengluo,866742.0,260105414.0,582959.9999999986,1.1685899584929758,216997.0763736673,dead,3010.4793287037037,False,2015-08-04T12:29:46Z
qiankun-example,fengxianqi,15649107.0,44696824.0,9890357.799999999,22.244327506385694,3768917.923911416,dead,517.3243518518518,False,2022-11-01T15:20:24Z
vue-qrcode,fengyuanchen,16681074.0,53548154.0,15402900.999999996,26.309307551085567,5120883.729904969,dead,619.7703009259259,False,2022-02-19T05:30:46Z
interview-questions,fex-team,38635370.0,257099700.0,24972748.399999987,60.43809927983539,12635290.989303993,dead,2975.690972222222,False,2015-09-08T07:25:00Z
bootstrap-material-design,FezVrasta,13652489.0,77207139.0,10711695.599999998,16.797760616219666,3727719.5878679315,dead,893.6011458333334,False,2021-05-21T09:34:21Z
fine-uploader,FineUploader,10980617.0,156208234.0,3431289.9999999986,13.13330140485313,2177222.825209276,dead,1807.9656712962963,False,2018-11-19T00:49:26Z
flutter-firebase-quizapp-course,fireship-io,18473746.0,43289900.0,14078769.999999998,27.453283844189016,5347823.525459826,dead,501.04050925925924,False,2022-06-17T23:01:40Z
